timestamp,Resistance
1912,11.9666
1912.5,11.9666
1913,11.9667
1913.5,11.9668
1914,11.9669
1914.5,11.9669
1915,11.967
1915.5,11.9671
1916,11.9671
1916.5,11.9672
1917,11.9672
1917.5,11.9672
1918,11.9673
1918.5,11.9673
1919,11.9673
1919.5,11.9673
1920,11.9674
1920.5,11.9674
1921,11.9674
1921.5,11.9675
1922,11.9675
1922.5,11.9675
1923,11.9675
1923.5,11.9676
1924,11.9676
1924.5,11.9677
1925,11.9677
1925.5,11.9677
1926,11.9678
1926.5,11.9679
1927,11.9679
1927.5,11.968
1928,11.9681
1928.5,11.9681
1929,11.9682
1929.5,11.9683
1930,11.9684
1930.5,11.9684
1931,11.9685
1931.5,11.9686
1932,11.9686
1932.5,11.9687
1933,11.9688
1933.5,11.9688
1934,11.9689
1934.5,11.969
1935,11.969
1935.5,11.9691
1936,11.9691
1936.5,11.9691
1937,11.9692
1937.5,11.9692
1938,11.9692
1938.5,11.9692
1939,11.9692
1939.5,11.9692
1940,11.9692
1940.5,11.9692
1941,11.9692
1941.5,11.9692
1942,11.9692
1942.5,11.9692
1943,11.9692
1943.5,11.9692
1944,11.9692
1944.5,11.9692
1945,11.9692
1945.5,11.9692
1946,11.9692
1946.5,11.9692
1947,11.9692
1947.5,11.9692
1948,11.9693
1948.5,11.9693
1949,11.9693
1949.5,11.9693
1950,11.9693
1950.5,11.9693
1951,11.9693
1951.5,11.9693
1952,11.9693
1952.5,11.9693
1953,11.9693
1953.5,11.9693
1954,11.9693
1954.5,11.9693
1955,11.9693
1955.5,11.9693
1956,11.9693
1956.5,11.9693
1957,11.9693
1957.5,11.9693
1958,11.9694
1958.5,11.9694
1959,11.9694
1959.5,11.9694
1960,11.9694
1960.5,11.9695
1961,11.9695
1961.5,11.9696
1962,11.9696
1962.5,11.9697
1963,11.9698
1963.5,11.9699
1964,11.9701
1964.5,11.9702
1965,11.9704
1965.5,11.9705
1966,11.9707
1966.5,11.9709
1967,11.9711
1967.5,11.9714
1968,11.9716
1968.5,11.9718
1969,11.9721
1969.5,11.9724
1970,11.9727
1970.5,11.973
1971,11.9733
1971.5,11.9736
1972,11.9739
1972.5,11.9742
1973,11.9745
1973.5,11.9748
1974,11.9751
1974.5,11.9754
1975,11.9757
1975.5,11.976
1976,11.9763
1976.5,11.9766
1977,11.9769
1977.5,11.9772
1978,11.9774
1978.5,11.9777
1979,11.978
1979.5,11.9782
1980,11.9784
1980.5,11.9787
1981,11.9789
1981.5,11.9791
1982,11.9793
1982.5,11.9796
1983,11.9798
1983.5,11.98
1984,11.9802
1984.5,11.9804
1985,11.9805
1985.5,11.9807
1986,11.9809
1986.5,11.9811
1987,11.9812
1987.5,11.9814
1988,11.9816
1988.5,11.9817
1989,11.9819
1989.5,11.982
1990,11.9821
1990.5,11.9823
1991,11.9824
1991.5,11.9825
1992,11.9826
1992.5,11.9827
1993,11.9828
1993.5,11.9828
1994,11.9829
1994.5,11.983
1995,11.983
1995.5,11.983
1996,11.9831
1996.5,11.9831
1997,11.9831
1997.5,11.9831
1998,11.9831
1998.5,11.9831
1999,11.9831
1999.5,11.983
2000,11.983
2000.5,11.983
2001,11.983
2001.5,11.9829
2002,11.9829
2002.5,11.9828
2003,11.9828
2003.5,11.9828
2004,11.9827
2004.5,11.9827
2005,11.9827
2005.5,11.9826
2006,11.9826
2006.5,11.9826
2007,11.9826
2007.5,11.9826
2008,11.9825
2008.5,11.9825
2009,11.9825
2009.5,11.9825
2010,11.9825
2010.5,11.9825
2011,11.9825
2011.5,11.9825
2012,11.9825
2012.5,11.9825
2013,11.9825
2013.5,11.9824
2014,11.9824
2014.5,11.9824
2015,11.9824
2015.5,11.9824
2016,11.9823
2016.5,11.9823
2017,11.9823
2017.5,11.9822
2018,11.9822
2018.5,11.9822
2019,11.9821
2019.5,11.9821
2020,11.982
2020.5,11.982
2021,11.9819
2021.5,11.9819
2022,11.9818
2022.5,11.9818
2023,11.9817
2023.5,11.9817
2024,11.9816
2024.5,11.9816
2025,11.9816
2025.5,11.9815
2026,11.9815
2026.5,11.9815
2027,11.9814
2027.5,11.9814
2028,11.9814
2028.5,11.9814
2029,11.9814
2029.5,11.9813
2030,11.9813
2030.5,11.9813
2031,11.9813
2031.5,11.9813
2032,11.9812
2032.5,11.9812
2033,11.9812
2033.5,11.9811
2034,11.9811
2034.5,11.981
2035,11.981
2035.5,11.9809
2036,11.9809
2036.5,11.9808
2037,11.9807
2037.5,11.9807
2038,11.9806
2038.5,11.9805
2039,11.9804
2039.5,11.9803
2040,11.9802
2040.5,11.9801
2041,11.98
2041.5,11.9799
2042,11.9798
2042.5,11.9797
2043,11.9796
2043.5,11.9795
2044,11.9794
2044.5,11.9793
2045,11.9792
2045.5,11.9791
2046,11.979
2046.5,11.9789
2047,11.9788
2047.5,11.9787
2048,11.9786
2048.5,11.9785
2049,11.9784
2049.5,11.9783
2050,11.9782
2050.5,11.9781
2051,11.978
2051.5,11.9779
2052,11.9778
2052.5,11.9777
2053,11.9776
2053.5,11.9775
2054,11.9774
2054.5,11.9773
2055,11.9771
2055.5,11.977
2056,11.9769
2056.5,11.9767
2057,11.9766
2057.5,11.9765
2058,11.9763
2058.5,11.9761
2059,11.976
2059.5,11.9758
2060,11.9756
2060.5,11.9755
2061,11.9753
2061.5,11.9751
2062,11.9749
2062.5,11.9748
2063,11.9746
2063.5,11.9744
2064,11.9743
2064.5,11.9741
2065,11.9739
2065.5,11.9738
2066,11.9736
2066.5,11.9734
2067,11.9733
2067.5,11.9731
2068,11.973
2068.5,11.9728
2069,11.9727
2069.5,11.9725
2070,11.9723
2070.5,11.9722
2071,11.972
2071.5,11.9719
2072,11.9717
2072.5,11.9715
2073,11.9714
2073.5,11.9712
2074,11.971
2074.5,11.9708
2075,11.9706
2075.5,11.9704
2076,11.9702
2076.5,11.97
2077,11.9698
2077.5,11.9695
2078,11.9693
2078.5,11.969
2079,11.9688
2079.5,11.9685
2080,11.9683
2080.5,11.968
2081,11.9678
2081.5,11.9675
2082,11.9673
2082.5,11.967
2083,11.9667
2083.5,11.9664
2084,11.9662
2084.5,11.9659
2085,11.9657
2085.5,11.9654
2086,11.9652
2086.5,11.9649
2087,11.9647
2087.5,11.9645
2088,11.9642
2088.5,11.964
2089,11.9638
2089.5,11.9636
2090,11.9633
2090.5,11.9631
2091,11.9629
2091.5,11.9627
2092,11.9625
2092.5,11.9623
2093,11.9621
2093.5,11.9619
2094,11.9617
2094.5,11.9615
2095,11.9613
2095.5,11.9611
2096,11.9609
2096.5,11.9607
2097,11.9605
2097.5,11.9603
2098,11.9601
2098.5,11.96
2099,11.9598
2099.5,11.9596
2100,11.9594
2100.5,11.9592
2101,11.9591
2101.5,11.9589
2102,11.9587
2102.5,11.9586
2103,11.9584
2103.5,11.9583
2104,11.9582
2104.5,11.958
2105,11.9579
2105.5,11.9578
2106,11.9577
2106.5,11.9576
2107,11.9575
2107.5,11.9574
2108,11.9573
2108.5,11.9572
2109,11.9572
2109.5,11.9571
2110,11.957
2110.5,11.9569
2111,11.9569
2111.5,11.9568
2112,11.9567
2112.5,11.9567
2113,11.9566
2113.5,11.9565
2114,11.9565
2114.5,11.9564
2115,11.9563
2115.5,11.9562
2116,11.9561
2116.5,11.956
2117,11.9559
2117.5,11.9558
2118,11.9557
2118.5,11.9556
2119,11.9555
2119.5,11.9554
2120,11.9553
2120.5,11.9552
2121,11.955
2121.5,11.9549
2122,11.9548
2122.5,11.9547
2123,11.9546
2123.5,11.9545
2124,11.9543
2124.5,11.9542
2125,11.9541
2125.5,11.954
2126,11.9539
2126.5,11.9538
2127,11.9537
2127.5,11.9536
2128,11.9536
2128.5,11.9535
2129,11.9534
2129.5,11.9533
2130,11.9532
2130.5,11.9532
2131,11.9531
2131.5,11.953
2132,11.9529
2132.5,11.9529
2133,11.9528
2133.5,11.9527
2134,11.9527
2134.5,11.9526
2135,11.9525
2135.5,11.9524
2136,11.9523
2136.5,11.9523
2137,11.9522
2137.5,11.9521
2138,11.952
2138.5,11.9519
2139,11.9518
2139.5,11.9517
2140,11.9517
2140.5,11.9516
2141,11.9515
2141.5,11.9514
2142,11.9513
2142.5,11.9513
2143,11.9512
2143.5,11.9511
2144,11.9511
2144.5,11.951
2145,11.951
2145.5,11.951
2146,11.9509
2146.5,11.9509
2147,11.9509
2147.5,11.9509
2148,11.9509
2148.5,11.9509
2149,11.9509
2149.5,11.9509
2150,11.9509
2150.5,11.9509
2151,11.951
2151.5,11.951
2152,11.951
2152.5,11.951
2153,11.9511
2153.5,11.9511
2154,11.9511
2154.5,11.9512
2155,11.9512
2155.5,11.9512
2156,11.9512
2156.5,11.9513
2157,11.9513
2157.5,11.9513
2158,11.9513
2158.5,11.9514
2159,11.9514
2159.5,11.9514
2160,11.9514
2160.5,11.9515
2161,11.9515
2161.5,11.9515
2162,11.9515
2162.5,11.9516
2163,11.9516
2163.5,11.9516
2164,11.9516
2164.5,11.9517
2165,11.9517
2165.5,11.9517
2166,11.9518
2166.5,11.9518
2167,11.9519
2167.5,11.9519
2168,11.9519
2168.5,11.952
2169,11.952
2169.5,11.9521
2170,11.9521
2170.5,11.9521
2171,11.9522
2171.5,11.9522
2172,11.9522
2172.5,11.9522
2173,11.9522
2173.5,11.9523
2174,11.9523
2174.5,11.9522
2175,11.9522
2175.5,11.9522
2176,11.9522
2176.5,11.9522
2177,11.9521
2177.5,11.9521
2178,11.952
2178.5,11.952
2179,11.9519
2179.5,11.9518
2180,11.9517
2180.5,11.9517
2181,11.9516
2181.5,11.9515
2182,11.9514
2182.5,11.9513
2183,11.9512
2183.5,11.9511
2184,11.9511
2184.5,11.951
2185,11.9509
2185.5,11.9508
2186,11.9507
2186.5,11.9506
2187,11.9505
2187.5,11.9504
2188,11.9503
2188.5,11.9502
2189,11.9501
2189.5,11.95
2190,11.9499
2190.5,11.9498
2191,11.9497
2191.5,11.9496
2192,11.9495
2192.5,11.9494
2193,11.9493
2193.5,11.9491
2194,11.949
2194.5,11.9489
2195,11.9487
2195.5,11.9486
2196,11.9485
2196.5,11.9483
2197,11.9481
2197.5,11.948
2198,11.9478
2198.5,11.9477
2199,11.9475
2199.5,11.9473
2200,11.9472
2200.5,11.947
2201,11.9469
2201.5,11.9467
2202,11.9465
2202.5,11.9464
2203,11.9462
2203.5,11.9461
2204,11.946
2204.5,11.9458
2205,11.9457
2205.5,11.9456
2206,11.9455
2206.5,11.9453
2207,11.9452
2207.5,11.9452
2208,11.9451
2208.5,11.945
2209,11.9449
2209.5,11.9448
2210,11.9448
2210.5,11.9447
2211,11.9446
2211.5,11.9446
2212,11.9445
2212.5,11.9444
2213,11.9444
2213.5,11.9443
2214,11.9442
2214.5,11.9442
2215,11.9441
2215.5,11.944
2216,11.944
2216.5,11.9439
2217,11.9438
2217.5,11.9437
2218,11.9436
2218.5,11.9435
2219,11.9434
2219.5,11.9433
2220,11.9432
2220.5,11.9431
2221,11.943
2221.5,11.9429
2222,11.9428
2222.5,11.9427
2223,11.9426
2223.5,11.9424
2224,11.9423
2224.5,11.9422
2225,11.9421
2225.5,11.942
2226,11.9418
2226.5,11.9417
2227,11.9416
2227.5,11.9414
2228,11.9412
2228.5,11.9411
2229,11.9409
2229.5,11.9408
2230,11.9406
2230.5,11.9404
2231,11.9402
2231.5,11.9399
2232,11.9397
2232.5,11.9395
2233,11.9392
2233.5,11.939
2234,11.9387
2234.5,11.9383
2235,11.938
2235.5,11.9377
2236,11.9373
2236.5,11.9369
2237,11.9366
2237.5,11.9361
2238,11.9357
2238.5,11.9353
2239,11.9348
2239.5,11.9343
2240,11.9338
2240.5,11.9333
2241,11.9328
2241.5,11.9322
2242,11.9317
2242.5,11.9311
2243,11.9306
2243.5,11.93
2244,11.9294
2244.5,11.9288
2245,11.9283
2245.5,11.9277
2246,11.927
2246.5,11.9264
2247,11.9259
2247.5,11.9252
2248,11.9246
2248.5,11.924
2249,11.9234
2249.5,11.9227
2250,11.9222
2250.5,11.9215
2251,11.9209
2251.5,11.9202
2252,11.9197
2252.5,11.919
2253,11.9183
2253.5,11.9178
2254,11.9171
2254.5,11.9165
2255,11.9159
2255.5,11.9152
2256,11.9146
2256.5,11.914
2257,11.9133
2257.5,11.9127
2258,11.9121
2258.5,11.9115
2259,11.9109
2259.5,11.9102
2260,11.9097
2260.5,11.9091
2261,11.9085
2261.5,11.908
2262,11.9074
2262.5,11.9069
2263,11.9063
2263.5,11.9058
2264,11.9053
2264.5,11.9048
2265,11.9044
2265.5,11.904
2266,11.9035
2266.5,11.9031
2267,11.9027
2267.5,11.9023
2268,11.902
2268.5,11.9017
2269,11.9013
2269.5,11.901
2270,11.9008
2270.5,11.9005
2271,11.9002
2271.5,11.9
2272,11.8997
2272.5,11.8995
2273,11.8993
2273.5,11.8991
2274,11.899
2274.5,11.8988
2275,11.8986
2275.5,11.8985
2276,11.8984
2276.5,11.8982
2277,11.8981
2277.5,11.898
2278,11.8979
2278.5,11.8979
2279,11.8978
2279.5,11.8977
2280,11.8977
2280.5,11.8976
2281,11.8976
2281.5,11.8976
2282,11.8976
2282.5,11.8976
2283,11.8976
2283.5,11.8977
2284,11.8977
2284.5,11.8978
2285,11.8978
2285.5,11.8979
2286,11.898
2286.5,11.8981
2287,11.8983
2287.5,11.8984
2288,11.8985
2288.5,11.8987
2289,11.8989
2289.5,11.899
2290,11.8992
2290.5,11.8994
2291,11.8996
2291.5,11.8998
2292,11.9
2292.5,11.9002
2293,11.9003
2293.5,11.9005
2294,11.9007
2294.5,11.9009
2295,11.9011
2295.5,11.9013
2296,11.9015
2296.5,11.9017
2297,11.9019
2297.5,11.9021
2298,11.9022
2298.5,11.9024
2299,11.9026
2299.5,11.9027
2300,11.9029
2300.5,11.9031
2301,11.9032
2301.5,11.9034
2302,11.9035
2302.5,11.9037
2303,11.9038
2303.5,11.904
2304,11.9041
2304.5,11.9043
2305,11.9044
2305.5,11.9046
2306,11.9047
2306.5,11.9049
2307,11.905
2307.5,11.9052
2308,11.9053
2308.5,11.9055
2309,11.9056
2309.5,11.9057
2310,11.9059
2310.5,11.906
2311,11.9061
2311.5,11.9062
2312,11.9064
2312.5,11.9064
2313,11.9065
2313.5,11.9066
2314,11.9067
2314.5,11.9068
2315,11.9069
2315.5,11.9069
2316,11.9069
2316.5,11.907
2317,11.907
2317.5,11.907
2318,11.907
2318.5,11.907
2319,11.907
2319.5,11.907
2320,11.907
2320.5,11.9069
2321,11.9069
2321.5,11.9068
2322,11.9068
2322.5,11.9068
2323,11.9067
2323.5,11.9066
2324,11.9066
2324.5,11.9065
2325,11.9064
2325.5,11.9064
2326,11.9063
2326.5,11.9062
2327,11.9062
2327.5,11.9061
2328,11.906
2328.5,11.906
2329,11.9059
2329.5,11.9058
2330,11.9058
2330.5,11.9057
2331,11.9056
2331.5,11.9055
2332,11.9054
2332.5,11.9053
2333,11.9053
2333.5,11.9052
2334,11.9051
2334.5,11.9049
2335,11.9048
2335.5,11.9047
2336,11.9046
2336.5,11.9045
2337,11.9043
2337.5,11.9042
2338,11.9041
2338.5,11.9039
2339,11.9038
2339.5,11.9036
2340,11.9035
2340.5,11.9033
2341,11.9032
2341.5,11.903
2342,11.9029
2342.5,11.9027
2343,11.9026
2343.5,11.9024
2344,11.9023
2344.5,11.9021
2345,11.902
2345.5,11.9018
2346,11.9017
2346.5,11.9016
2347,11.9014
2347.5,11.9013
2348,11.9012
2348.5,11.901
2349,11.9009
2349.5,11.9008
2350,11.9007
2350.5,11.9006
2351,11.9004
2351.5,11.9003
2352,11.9002
2352.5,11.9001
2353,11.8999
2353.5,11.8998
2354,11.8997
2354.5,11.8995
2355,11.8994
2355.5,11.8993
2356,11.8991
2356.5,11.899
2357,11.8988
2357.5,11.8987
2358,11.8985
2358.5,11.8983
2359,11.8982
2359.5,11.898
2360,11.8978
2360.5,11.8977
2361,11.8975
2361.5,11.8973
2362,11.8972
2362.5,11.897
2363,11.8969
2363.5,11.8967
2364,11.8966
2364.5,11.8964
2365,11.8962
2365.5,11.8961
2366,11.896
2366.5,11.8958
2367,11.8957
2367.5,11.8956
2368,11.8954
2368.5,11.8953
2369,11.8952
2369.5,11.8951
2370,11.895
2370.5,11.8949
2371,11.8947
2371.5,11.8946
2372,11.8945
2372.5,11.8944
2373,11.8943
2373.5,11.8941
2374,11.894
2374.5,11.8939
2375,11.8937
2375.5,11.8936
2376,11.8935
2376.5,11.8933
2377,11.8932
2377.5,11.893
2378,11.8929
2378.5,11.8927
2379,11.8926
2379.5,11.8924
2380,11.8923
2380.5,11.8921
2381,11.8919
2381.5,11.8918
2382,11.8916
2382.5,11.8915
2383,11.8913
2383.5,11.8912
2384,11.891
2384.5,11.8909
2385,11.8908
2385.5,11.8906
2386,11.8905
2386.5,11.8904
2387,11.8903
2387.5,11.8902
2388,11.8901
2388.5,11.89
2389,11.8899
2389.5,11.8898
2390,11.8897
2390.5,11.8897
2391,11.8896
2391.5,11.8895
2392,11.8894
2392.5,11.8894
2393,11.8893
2393.5,11.8892
2394,11.8892
2394.5,11.8891
2395,11.889
2395.5,11.8889
2396,11.8889
2396.5,11.8888
2397,11.8887
2397.5,11.8887
2398,11.8886
2398.5,11.8885
2399,11.8884
2399.5,11.8884
2400,11.8883
2400.5,11.8882
2401,11.8881
2401.5,11.8881
2402,11.888
2402.5,11.8879
2403,11.8879
2403.5,11.8878
2404,11.8878
2404.5,11.8877
2405,11.8877
2405.5,11.8877
2406,11.8876
2406.5,11.8876
2407,11.8876
2407.5,11.8876
2408,11.8876
2408.5,11.8875
2409,11.8875
2409.5,11.8875
2410,11.8875
2410.5,11.8875
2411,11.8875
2411.5,11.8875
2412,11.8876
2412.5,11.8876
2413,11.8876
2413.5,11.8876
2414,11.8876
2414.5,11.8876
2415,11.8875
2415.5,11.8875
2416,11.8875
2416.5,11.8875
2417,11.8875
2417.5,11.8875
2418,11.8875
2418.5,11.8874
2419,11.8874
2419.5,11.8874
2420,11.8874
2420.5,11.8873
2421,11.8873
2421.5,11.8873
2422,11.8873
2422.5,11.8873
2423,11.8873
2423.5,11.8873
2424,11.8872
2424.5,11.8872
2425,11.8873
2425.5,11.8873
2426,11.8873
2426.5,11.8873
2427,11.8873
2427.5,11.8874
2428,11.8874
2428.5,11.8874
2429,11.8875
2429.5,11.8875
2430,11.8876
2430.5,11.8877
2431,11.8877
2431.5,11.8878
2432,11.8878
2432.5,11.8879
2433,11.888
2433.5,11.888
2434,11.8881
2434.5,11.8881
2435,11.8882
2435.5,11.8883
2436,11.8883
2436.5,11.8884
2437,11.8884
2437.5,11.8885
2438,11.8885
2438.5,11.8886
2439,11.8886
2439.5,11.8887
2440,11.8887
2440.5,11.8888
2441,11.8888
2441.5,11.8889
2442,11.889
2442.5,11.889
2443,11.8891
2443.5,11.8892
2444,11.8892
2444.5,11.8893
2445,11.8894
2445.5,11.8895
2446,11.8895
2446.5,11.8896
2447,11.8897
2447.5,11.8899
2448,11.89
2448.5,11.8901
2449,11.8902
2449.5,11.8903
2450,11.8904
2450.5,11.8905
2451,11.8907
2451.5,11.8908
2452,11.8909
2452.5,11.891
2453,11.8911
2453.5,11.8913
2454,11.8914
2454.5,11.8915
2455,11.8916
2455.5,11.8917
2456,11.8918
2456.5,11.892
2457,11.8921
2457.5,11.8922
2458,11.8923
2458.5,11.8924
2459,11.8925
2459.5,11.8925
2460,11.8926
2460.5,11.8927
2461,11.8928
2461.5,11.8929
2462,11.893
2462.5,11.8931
2463,11.8932
2463.5,11.8933
2464,11.8934
2464.5,11.8936
2465,11.8937
2465.5,11.8938
2466,11.8939
2466.5,11.894
2467,11.8942
2467.5,11.8943
2468,11.8944
2468.5,11.8946
2469,11.8947
2469.5,11.8949
2470,11.895
2470.5,11.8952
2471,11.8953
2471.5,11.8955
2472,11.8956
2472.5,11.8957
2473,11.8959
2473.5,11.896
2474,11.8962
2474.5,11.8963
2475,11.8964
2475.5,11.8966
2476,11.8967
2476.5,11.8968
2477,11.8969
2477.5,11.897
2478,11.8972
2478.5,11.8973
2479,11.8974
2479.5,11.8975
2480,11.8976
2480.5,11.8977
2481,11.8978
2481.5,11.8979
2482,11.898
2482.5,11.8981
2483,11.8983
2483.5,11.8984
2484,11.8985
2484.5,11.8986
2485,11.8988
2485.5,11.8989
2486,11.8991
2486.5,11.8992
2487,11.8994
2487.5,11.8995
2488,11.8997
2488.5,11.8998
2489,11.9
2489.5,11.9002
2490,11.9003
2490.5,11.9005
2491,11.9007
2491.5,11.9009
2492,11.901
2492.5,11.9012
2493,11.9014
2493.5,11.9016
2494,11.9017
2494.5,11.9019
2495,11.9021
2495.5,11.9023
2496,11.9024
2496.5,11.9026
2497,11.9028
2497.5,11.903
2498,11.9032
2498.5,11.9034
2499,11.9036
2499.5,11.9038
2500,11.904
2500.5,11.9043
2501,11.9045
2501.5,11.9048
2502,11.9051
2502.5,11.9054
2503,11.9058
2503.5,11.9061
2504,11.9065
2504.5,11.9069
2505,11.9074
2505.5,11.9078
2506,11.9083
2506.5,11.9088
2507,11.9093
2507.5,11.9099
2508,11.9106
2508.5,11.9111
2509,11.9118
2509.5,11.9125
2510,11.9133
2510.5,11.9139
2511,11.9147
2511.5,11.9155
2512,11.9162
2512.5,11.9171
2513,11.918
2513.5,11.9187
2514,11.9196
2514.5,11.9205
2515,11.9214
2515.5,11.9221
2516,11.9231
2516.5,11.924
2517,11.9247
2517.5,11.9257
2518,11.9266
2518.5,11.9273
2519,11.9282
2519.5,11.9291
2520,11.9299
2520.5,11.9308
2521,11.9317
2521.5,11.9325
2522,11.9333
2522.5,11.9341
2523,11.935
2523.5,11.9357
2524,11.9365
2524.5,11.9373
2525,11.938
2525.5,11.9387
2526,11.9395
2526.5,11.9403
2527,11.9409
2527.5,11.9416
2528,11.9423
2528.5,11.9429
2529,11.9436
2529.5,11.9443
2530,11.9449
2530.5,11.9455
2531,11.9461
2531.5,11.9467
2532,11.9472
2532.5,11.9477
2533,11.9483
2533.5,11.9487
2534,11.9492
2534.5,11.9497
2535,11.9501
2535.5,11.9505
2536,11.951
2536.5,11.9513
2537,11.9517
2537.5,11.9521
2538,11.9524
2538.5,11.9527
2539,11.953
2539.5,11.9533
2540,11.9536
2540.5,11.9538
2541,11.9541
2541.5,11.9543
2542,11.9546
2542.5,11.9548
2543,11.9551
2543.5,11.9553
2544,11.9555
2544.5,11.9557
2545,11.9559
2545.5,11.9561
2546,11.9563
2546.5,11.9565
2547,11.9567
2547.5,11.9569
2548,11.957
2548.5,11.9572
2549,11.9574
2549.5,11.9576
2550,11.9578
2550.5,11.958
2551,11.9581
2551.5,11.9583
2552,11.9584
2552.5,11.9586
2553,11.9587
2553.5,11.9589
2554,11.959
2554.5,11.9591
2555,11.9593
2555.5,11.9594
2556,11.9595
2556.5,11.9596
2557,11.9597
2557.5,11.9597
2558,11.9598
2558.5,11.9599
2559,11.9599
2559.5,11.96
2560,11.96
2560.5,11.9601
2561,11.9601
2561.5,11.9602
2562,11.9602
2562.5,11.9602
2563,11.9602
2563.5,11.9603
2564,11.9603
2564.5,11.9603
2565,11.9603
2565.5,11.9604
2566,11.9604
2566.5,11.9604
2567,11.9604
2567.5,11.9604
2568,11.9605
2568.5,11.9605
2569,11.9605
2569.5,11.9605
2570,11.9605
2570.5,11.9606
2571,11.9606
2571.5,11.9606
2572,11.9606
2572.5,11.9606
2573,11.9606
2573.5,11.9607
2574,11.9607
2574.5,11.9607
2575,11.9607
2575.5,11.9607
2576,11.9607
2576.5,11.9606
2577,11.9606
2577.5,11.9606
2578,11.9606
2578.5,11.9606
2579,11.9605
2579.5,11.9605
2580,11.9605
2580.5,11.9605
2581,11.9605
2581.5,11.9604
2582,11.9604
2582.5,11.9604
2583,11.9604
2583.5,11.9604
2584,11.9604
2584.5,11.9603
2585,11.9603
2585.5,11.9603
2586,11.9603
2586.5,11.9604
2587,11.9604
2587.5,11.9604
2588,11.9604
2588.5,11.9604
2589,11.9605
2589.5,11.9605
2590,11.9605
2590.5,11.9605
2591,11.9606
2591.5,11.9606
2592,11.9606
2592.5,11.9606
2593,11.9607
2593.5,11.9607
2594,11.9607
2594.5,11.9607
2595,11.9607
2595.5,11.9607
2596,11.9607
2596.5,11.9607
2597,11.9607
2597.5,11.9607
2598,11.9606
2598.5,11.9606
2599,11.9606
2599.5,11.9605
2600,11.9605
2600.5,11.9604
2601,11.9604
2601.5,11.9603
2602,11.9603
2602.5,11.9602
2603,11.9602
2603.5,11.9601
2604,11.9601
2604.5,11.9601
2605,11.96
2605.5,11.96
2606,11.9599
2606.5,11.9599
2607,11.9599
2607.5,11.9599
2608,11.9599
2608.5,11.9598
2609,11.9598
2609.5,11.9598
2610,11.9598
2610.5,11.9598
2611,11.9598
2611.5,11.9598
2612,11.9599
2612.5,11.9599
2613,11.9599
2613.5,11.9599
2614,11.9599
2614.5,11.9599
2615,11.9599
2615.5,11.96
2616,11.96
2616.5,11.96
2617,11.96
2617.5,11.96
2618,11.96
2618.5,11.96
2619,11.9601
2619.5,11.9601
2620,11.9601
2620.5,11.9601
2621,11.9601
2621.5,11.9602
2622,11.9602
2622.5,11.9602
2623,11.9602
2623.5,11.9603
2624,11.9603
2624.5,11.9604
2625,11.9604
2625.5,11.9605
2626,11.9605
2626.5,11.9606
2627,11.9606
2627.5,11.9607
2628,11.9608
2628.5,11.9609
2629,11.9609
2629.5,11.961
2630,11.9611
2630.5,11.9612
2631,11.9612
2631.5,11.9613
2632,11.9614
2632.5,11.9615
2633,11.9616
2633.5,11.9616
2634,11.9617
2634.5,11.9618
2635,11.9618
2635.5,11.9619
2636,11.9619
2636.5,11.962
2637,11.962
2637.5,11.962
2638,11.9621
2638.5,11.9621
2639,11.9621
2639.5,11.9621
2640,11.9621
2640.5,11.9622
2641,11.9622
2641.5,11.9622
2642,11.9622
2642.5,11.9622
2643,11.9622
2643.5,11.9622
2644,11.9622
2644.5,11.9622
2645,11.9623
2645.5,11.9623
2646,11.9623
2646.5,11.9623
2647,11.9624
2647.5,11.9624
2648,11.9624
2648.5,11.9624
2649,11.9625
2649.5,11.9625
2650,11.9625
2650.5,11.9626
2651,11.9626
2651.5,11.9626
2652,11.9627
2652.5,11.9627
2653,11.9627
2653.5,11.9628
2654,11.9628
2654.5,11.9628
2655,11.9628
2655.5,11.9628
2656,11.9628
2656.5,11.9628
2657,11.9628
2657.5,11.9628
2658,11.9628
2658.5,11.9627
2659,11.9627
2659.5,11.9627
2660,11.9627
2660.5,11.9626
2661,11.9626
2661.5,11.9626
2662,11.9625
2662.5,11.9625
2663,11.9624
2663.5,11.9624
2664,11.9624
2664.5,11.9623
2665,11.9623
2665.5,11.9623
2666,11.9622
2666.5,11.9622
2667,11.9622
2667.5,11.9621
2668,11.9621
2668.5,11.9621
2669,11.962
2669.5,11.962
2670,11.9619
2670.5,11.9619
2671,11.9619
2671.5,11.9618
2672,11.9617
2672.5,11.9617
2673,11.9616
2673.5,11.9615
2674,11.9615
2674.5,11.9614
2675,11.9613
2675.5,11.9612
2676,11.961
2676.5,11.9609
2677,11.9608
2677.5,11.9607
2678,11.9605
2678.5,11.9604
2679,11.9602
2679.5,11.96
2680,11.9599
2680.5,11.9597
2681,11.9595
2681.5,11.9593
2682,11.9591
2682.5,11.9589
2683,11.9587
2683.5,11.9586
2684,11.9584
2684.5,11.9582
2685,11.958
2685.5,11.9578
2686,11.9576
2686.5,11.9574
2687,11.9572
2687.5,11.957
2688,11.9568
2688.5,11.9567
2689,11.9565
2689.5,11.9563
2690,11.9561
2690.5,11.9559
2691,11.9557
2691.5,11.9556
2692,11.9554
2692.5,11.9552
2693,11.955
2693.5,11.9548
2694,11.9546
2694.5,11.9544
2695,11.9542
2695.5,11.954
2696,11.9538
2696.5,11.9536
2697,11.9534
